Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3105622,AIR_9,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,124 [47-219],123.88012,46.55234,218.79498,,2022-08-26T09:26:14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3106137,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,23.63 [11.23-41.31],23.62755,11.23398,41.30736,,2022-09-12T17:07:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3107379,AIR_9,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,771 [549-977],771.1972,548.85478,977.20204,,2022-08-26T09:25:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3113100,AIR_9,UNREGION,145,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,24.47 [12.58-36.79],24.47288,12.57874,36.78656,,2022-09-12T16:33:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3113186,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,3.64 [2.46-4.96],3.64245,2.45988,4.95665,,2022-09-12T17:38:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3113664,AIR_9,UNSDGREGION,UNSDG_LAC,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,5.81 [2.64-9.58],5.80811,2.63735,9.58036,,2022-09-12T15:58:44+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3119311,AIR_9,UNREGION,21,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,9.31 [1.37-25.48],9.30793,1.36691,25.48347,,2022-09-12T16:33:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3119350,AIR_9,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,2 [1-4],1.85852,0.58516,3.81803,,2022-08-26T09:26:17+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3124827,AIR_9,UNREGION,143,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,5.47 [3.79-7.37],5.46667,3.78674,7.3662,,2022-09-12T16:32:27+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3125269,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,11.86 [7.21-16.98],11.86119,7.2131,16.98307,,2022-09-12T17:07:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3132010,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,69.96 [38.84-97.28],69.95594,38.83869,97.27854,,2022-09-12T16:33:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3132449,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,18.37 [9.32-30.43],18.36629,9.31857,30.43315,,2022-09-12T17:07:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3132509,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,20.54 [12.18-30.84],20.53553,12.17844,30.8429,,2022-09-12T17:38:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3137588,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,3.59 [2.24-5.19],3.59069,2.23506,5.18563,,2022-09-12T17:07:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3143609,AIR_9,UNSDGREGION,UNSDG_OCEANIAexAUSNZL,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,112.48 [8.65-266.20],112.47627,8.64967,266.20479,,2022-09-12T15:58:54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3145151,AIR_9,UNREGION,419,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,1.64 [0.82-2.58],1.64098,0.82203,2.57691,,2022-09-12T16:32:41+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3150014,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,11.31 [4.29-21.18],11.31498,4.29066,21.17944,,2022-09-12T15:59:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3150556,AIR_9,REGION,WPR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,3.01 [1.95-4.13],3.00743,1.9489,4.13172,,2022-09-12T17:08:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3151052,AIR_9,UNREGION,21,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,5.65 [1.80-11.30],5.65179,1.79758,11.30166,,2022-09-12T16:32:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3156492,AIR_9,UNREGION,202,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.05 [0.03-0.07],0.04597,0.02587,0.0722,,2022-09-12T16:33:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3157638,AIR_9,UNSDGREGION,UNSDG_EASTERNASIASOUTHEASTERNASIA,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,35.62 [14.20-65.99],35.61613,14.19805,65.98715,,2022-09-12T15:58:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3170078,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,119.95 [74.58-163.07],119.9492,74.58446,163.06993,,2022-09-12T15:59:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3170129,AIR_9,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,39 [19-66],38.54567,19.31565,65.57966,,2022-08-26T09:25:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3175430,AIR_9,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,212 [73-388],211.57144,72.82346,388.46416,,2022-08-26T09:26:09+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3182995,AIR_9,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,105 [35-207],105.08265,34.91988,207.25606,,2022-08-26T09:26:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3183017,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,13.78 [7.89-21.21],13.77753,7.88761,21.20793,,2022-09-12T15:59:05+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3183435,AIR_9,REGION,WPR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,9.84 [6.03-14.37],9.84253,6.02702,14.37136,,2022-09-12T17:08:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3188131,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,2.44 [1.12-4.44],2.44207,1.12257,4.44252,,2022-09-12T17:07:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3188201,AIR_9,UNREGION,143,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,2.61 [0.99-4.93],2.60981,0.99417,4.92848,,2022-09-12T16:32:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3188488,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,21.13 [13.31-27.34],21.1285,13.30639,27.33897,,2022-09-12T17:07:45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3188757,AIR_9,COUNTRY,GNB,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,263 [168-353],262.98793,167.90239,352.50538,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3195435,AIR_9,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,453 [287-590],453.21779,286.90681,589.89447,,2022-08-26T09:26:36+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3196278,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,3.32 [2.43-4.30],3.31646,2.42965,4.30239,,2022-09-12T17:07:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3196314,AIR_9,COUNTRY,NAM,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,188 [97-271],188.49806,97.45036,270.65965,,2022-08-26T09:26:19+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3200419,AIR_9,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,76 [29-138],76.02149,28.69373,138.46322,,2022-08-26T09:26:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3200744,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,29.58 [14.26-51.88],29.58083,14.25693,51.88208,,2022-09-12T15:58:50+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3201339,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,5.45 [2.82-8.21],5.44791,2.81661,8.20536,,2022-09-12T17:07:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3201465,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,7.81 [3.33-13.89],7.81023,3.32651,13.88891,,2022-09-12T15:58:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3202336,AIR_9,UNSDGREGION,UNSDG_OCEANIAexAUSNZL,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.16 [0.01-0.47],0.16348,0.00926,0.46708,,2022-09-12T15:58:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3207807,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,3.10 [2.21-4.10],3.10346,2.20511,4.09727,,2022-09-12T15:59:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3213323,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.50 [0.26-0.81],0.50244,0.25687,0.8127,,2022-09-12T17:07:46+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3213995,AIR_9,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,64.29 [44.73-81.06],64.29158,44.72597,81.06221,,2022-09-12T15:58:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3214424,AIR_9,UNREGION,30,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,497.34 [263.99-748.83],497.34036,263.99323,748.82777,,2022-09-12T16:32:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3219845,AIR_9,WORLDBANKINCOMEGROUP,WB_LIMI,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,8.05 [5.57-10.75],8.04969,5.56828,10.75113,,2022-09-12T14:49:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3221427,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.49 [0.30-0.72],0.48989,0.29995,0.71766,,2022-09-12T17:38:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3226030,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,21.30 [14.54-26.77],21.30298,14.53678,26.7722,,2022-09-12T15:59:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3227111,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,10.39 [6.33-14.77],10.39019,6.3264,14.76919,,2022-09-12T15:59:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3233985,AIR_9,UNREGION,145,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.20 [0.12-0.31],0.20457,0.12142,0.31111,,2022-09-12T16:33:25+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3239070,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,2.02 [0.74-3.81],2.02087,0.7416,3.80769,,2022-09-12T15:58:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3239456,AIR_9,UNREGION,34,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.54 [1.00-2.17],1.54052,0.99694,2.17274,,2022-09-12T16:33:13+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3245026,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,40.11 [17.11-70.81],40.11039,17.1058,70.80567,,2022-09-12T17:07:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3245076,AIR_9,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,174 [0-427],173.90988,0.0,427.39127,,2022-08-26T09:26:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3245190,AIR_9,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,307 [203-435],307.46367,203.2423,435.12407,,2022-08-26T09:26:15+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3246352,AIR_9,UNREGION,145,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,5.91 [3.13-8.93],5.90755,3.1323,8.93228,,2022-09-12T16:33:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3252219,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,5.77 [4.00-7.26],5.76717,4.00278,7.26189,,2022-09-12T17:07:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3252973,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,2.63 [1.91-3.42],2.62902,1.90769,3.41666,,2022-09-12T17:07:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3258329,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,7.78 [4.71-10.46],7.78052,4.711,10.46281,,2022-09-12T17:07:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3264245,AIR_9,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,3.33 [1.22-6.11],3.32802,1.22272,6.10995,,2022-09-12T15:58:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3264808,AIR_9,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,309 [128-537],309.14981,128.14858,537.00662,,2022-08-26T09:26:14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3264936,AIR_9,REGION,WPR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,38.95 [20.69-58.99],38.95241,20.69239,58.98783,,2022-09-12T17:08:05+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3277163,AIR_9,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,864 [566-1 182],864.40371,565.98667,1182.32508,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3278072,AIR_9,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,76 [17-176],76.28973,17.00784,175.70139,,2022-08-26T09:26:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3282897,AIR_9,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,88 [18-221],88.47441,17.52565,220.84929,,2022-08-26T09:26:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3283742,AIR_9,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,159 [92-216],159.26957,91.7883,215.64633,,2022-08-26T09:26:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3284708,AIR_9,COUNTRY,URY,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,87 [13-231],86.71613,12.83826,231.09012,,2022-08-26T09:26:35+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3289321,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,8.29 [6.02-10.78],8.29392,6.01733,10.7778,,2022-09-12T17:07:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3289370,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,63.57 [42.43-80.40],63.56754,42.42759,80.39761,,2022-09-12T17:38:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3289632,AIR_9,UNREGION,150,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,8.74 [2.06-20.83],8.73702,2.05769,20.82601,,2022-09-12T16:32:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3289688,AIR_9,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,294 [157-415],293.74839,156.78305,415.09938,,2022-08-26T09:26:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3290773,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.19 [0.67-1.90],1.19319,0.67419,1.9024,,2022-09-12T16:33:09+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3295638,AIR_9,COUNTRY,CPV,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,17 [7-30],16.81242,7.35651,29.60497,,2022-08-26T09:25:54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3296143,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,1.16 [0.26-2.52],1.16012,0.25614,2.52356,,2022-09-12T16:33:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3302684,AIR_9,COUNTRY,POL,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,212 [105-326],211.63677,105.04439,325.59493,,2022-08-26T09:26:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3302834,AIR_9,COUNTRY,COG,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,158 [36-325],157.55169,36.4911,325.01675,,2022-08-26T09:25:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3303683,AIR_9,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,5.86 [2.50-10.16],5.86116,2.50259,10.15851,,2022-09-12T14:48:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3309284,AIR_9,COUNTRY,NLD,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,39 [14-71],38.67115,14.18216,70.52617,,2022-08-26T09:26:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3314951,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,38.62 [23.05-52.22],38.61629,23.05229,52.21937,,2022-09-12T17:07:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3315867,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,69.73 [48.08-87.92],69.72789,48.07896,87.91763,,2022-09-12T17:07:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
